UNIT_GSS	VAR	VAL	n_museums
E09000002	subject_matter_simpl_aggr	war_and_conflict	0
E09000003	subject_matter_simpl_aggr	archaeology	0
E09000003	subject_matter_simpl_aggr	arts	1
E09000003	subject_matter_simpl_aggr	belief_and_identity	0
E09000003	subject_matter_simpl_aggr	buildings	0
E09000003	subject_matter_simpl_aggr	industry_and_manufacture	0
E09000003	subject_matter_simpl_aggr	leisure_and_sport	0
E09000003	subject_matter_simpl_aggr	local_histories	2
E09000003	subject_matter_simpl_aggr	mixed	0
E09000003	subject_matter_simpl_aggr	personality	0
E09000003	subject_matter_simpl_aggr	rural_industry	0
E09000003	subject_matter_simpl_aggr	sea_and_seafaring	0
E09000003	subject_matter_simpl_aggr	SMALL_SUBJECTS	0
E09000003	subject_matter_simpl_aggr	transport	0
E09000003	subject_matter_simpl_aggr	war_and_conflict	1
E09000004	subject_matter_simpl_aggr	archaeology	0
E09000004	subject_matter_simpl_aggr	arts	0
E09000004	subject_matter_simpl_aggr	belief_and_identity	0
E09000004	subject_matter_simpl_aggr	buildings	1
E09000004	subject_matter_simpl_aggr	industry_and_manufacture	0
E09000004	subject_matter_simpl_aggr	leisure_and_sport	0
E09000004	subject_matter_simpl_aggr	local_histories	1
E09000004	subject_matter_simpl_aggr	mixed	1
E09000004	subject_matter_simpl_aggr	personality	0
E09000004	subject_matter_simpl_aggr	rural_industry	0
E09000004	subject_matter_simpl_aggr	sea_and_seafaring	0
E09000004	subject_matter_simpl_aggr	SMALL_SUBJECTS	0
E09000004	subject_matter_simpl_aggr	transport	0
E09000004	subject_matter_simpl_aggr	war_and_conflict	0
E09000005	subject_matter_simpl_aggr	archaeology	0
E09000005	subject_matter_simpl_aggr	arts	0
E09000005	subject_matter_simpl_aggr	belief_and_identity	0
E09000005	subject_matter_simpl_aggr	buildings	0
E09000005	subject_matter_simpl_aggr	industry_and_manufacture	0
E09000005	subject_matter_simpl_aggr	leisure_and_sport	0
E09000005	subject_matter_simpl_aggr	local_histories	1
E09000005	subject_matter_simpl_aggr	mixed	0
E09000005	subject_matter_simpl_aggr	personality	0
E09000005	subject_matter_simpl_aggr	rural_industry	0
E09000005	subject_matter_simpl_aggr	sea_and_seafaring	0
E09000005	subject_matter_simpl_aggr	SMALL_SUBJECTS	0
E09000005	subject_matter_simpl_aggr	transport	0
E09000005	subject_matter_simpl_aggr	war_and_conflict	0
E09000006	subject_matter_simpl_aggr	archaeology	1
E09000006	subject_matter_simpl_aggr	arts	0
E09000006	subject_matter_simpl_aggr	belief_and_identity	0
E09000006	subject_matter_simpl_aggr	buildings	1
E09000006	subject_matter_simpl_aggr	industry_and_manufacture	0
E09000006	subject_matter_simpl_aggr	leisure_and_sport	0
E09000006	subject_matter_simpl_aggr	local_histories	0
E09000006	subject_matter_simpl_aggr	mixed	0
E09000006	subject_matter_simpl_aggr	personality	1
E09000006	subject_matter_simpl_aggr	rural_industry	0
E09000006	subject_matter_simpl_aggr	sea_and_seafaring	0
E09000006	subject_matter_simpl_aggr	SMALL_SUBJECTS	1
E09000006	subject_matter_simpl_aggr	transport	0
E09000006	subject_matter_simpl_aggr	war_and_conflict	0
E09000007	subject_matter_simpl_aggr	archaeology	1
E09000007	subject_matter_simpl_aggr	arts	5
E09000007	subject_matter_simpl_aggr	belief_and_identity	2
E09000007	subject_matter_simpl_aggr	buildings	4
E09000007	subject_matter_simpl_aggr	industry_and_manufacture	0
E09000007	subject_matter_simpl_aggr	leisure_and_sport	2
E09000007	subject_matter_simpl_aggr	local_histories	1
E09000007	subject_matter_simpl_aggr	mixed	2
E09000007	subject_matter_simpl_aggr	personality	3
E09000007	subject_matter_simpl_aggr	rural_industry	0
E09000007	subject_matter_simpl_aggr	sea_and_seafaring	0
E09000007	subject_matter_simpl_aggr	SMALL_SUBJECTS	5
E09000007	subject_matter_simpl_aggr	transport	0
E09000007	subject_matter_simpl_aggr	war_and_conflict	1
E09000008	subject_matter_simpl_aggr	archaeology	0
E09000008	subject_matter_simpl_aggr	arts	0
E09000008	subject_matter_simpl_aggr	belief_and_identity	0
E09000008	subject_matter_simpl_aggr	buildings	0
E09000008	subject_matter_simpl_aggr	industry_and_manufacture	0
E09000008	subject_matter_simpl_aggr	leisure_and_sport	0
E09000008	subject_matter_simpl_aggr	local_histories	1
E09000008	subject_matter_simpl_aggr	mixed	0
E09000008	subject_matter_simpl_aggr	personality	0
E09000008	subject_matter_simpl_aggr	rural_industry	0
E09000008	subject_matter_simpl_aggr	sea_and_seafaring	0
E09000008	subject_matter_simpl_aggr	SMALL_SUBJECTS	0
E09000008	subject_matter_simpl_aggr	transport	0
E09000008	subject_matter_simpl_aggr	war_and_conflict	0
E09000009	subject_matter_simpl_aggr	archaeology	0
E09000009	subject_matter_simpl_aggr	arts	1
E09000009	subject_matter_simpl_aggr	belief_and_identity	0
E09000009	subject_matter_simpl_aggr	buildings	0
E09000009	subject_matter_simpl_aggr	industry_and_manufacture	0
E09000009	subject_matter_simpl_aggr	leisure_and_sport	0
E09000009	subject_matter_simpl_aggr	local_histories	0
E09000009	subject_matter_simpl_aggr	mixed	0
E09000009	subject_matter_simpl_aggr	personality	0
E09000009	subject_matter_simpl_aggr	rural_industry	0
E09000009	subject_matter_simpl_aggr	sea_and_seafaring	0
E09000009	subject_matter_simpl_aggr	SMALL_SUBJECTS	0
E09000009	subject_matter_simpl_aggr	transport	1
E09000009	subject_matter_simpl_aggr	war_and_conflict	0
E09000010	subject_matter_simpl_aggr	archaeology	0
E09000010	subject_matter_simpl_aggr	arts	0
E09000010	subject_matter_simpl_aggr	belief_and_identity	0
E09000010	subject_matter_simpl_aggr	buildings	0
E09000010	subject_matter_simpl_aggr	industry_and_manufacture	0
E09000010	subject_matter_simpl_aggr	leisure_and_sport	0
E09000010	subject_matter_simpl_aggr	local_histories	1
E09000010	subject_matter_simpl_aggr	mixed	0
E09000010	subject_matter_simpl_aggr	personality	0
E09000010	subject_matter_simpl_aggr	rural_industry	0
E09000010	subject_matter_simpl_aggr	sea_and_seafaring	0
E09000010	subject_matter_simpl_aggr	SMALL_SUBJECTS	0
E09000010	subject_matter_simpl_aggr	transport	1
E09000010	subject_matter_simpl_aggr	war_and_conflict	0
E09000011	subject_matter_simpl_aggr	archaeology	0
E09000011	subject_matter_simpl_aggr	arts	1
E09000011	subject_matter_simpl_aggr	belief_and_identity	0
E09000011	subject_matter_simpl_aggr	buildings	4
E09000011	subject_matter_simpl_aggr	industry_and_manufacture	0
E09000011	subject_matter_simpl_aggr	leisure_and_sport	1
E09000011	subject_matter_simpl_aggr	local_histories	1
E09000011	subject_matter_simpl_aggr	mixed	0
E09000011	subject_matter_simpl_aggr	personality	0
E09000011	subject_matter_simpl_aggr	rural_industry	0
E09000011	subject_matter_simpl_aggr	sea_and_seafaring	2
E09000011	subject_matter_simpl_aggr	SMALL_SUBJECTS	1
E09000011	subject_matter_simpl_aggr	transport	0
E09000011	subject_matter_simpl_aggr	war_and_conflict	0
E09000012	subject_matter_simpl_aggr	archaeology	0
E09000012	subject_matter_simpl_aggr	arts	1
E09000012	subject_matter_simpl_aggr	belief_and_identity	0
E09000012	subject_matter_simpl_aggr	buildings	1
E09000012	subject_matter_simpl_aggr	industry_and_manufacture	0
E09000012	subject_matter_simpl_aggr	leisure_and_sport	0
E09000012	subject_matter_simpl_aggr	local_histories	1
E09000012	subject_matter_simpl_aggr	mixed	0
E09000012	subject_matter_simpl_aggr	personality	0
E09000012	subject_matter_simpl_aggr	rural_industry	0
E09000012	subject_matter_simpl_aggr	sea_and_seafaring	0
E09000012	subject_matter_simpl_aggr	SMALL_SUBJECTS	2
E09000012	subject_matter_simpl_aggr	transport	0
E09000012	subject_matter_simpl_aggr	war_and_conflict	0
E09000013	subject_matter_simpl_aggr	archaeology	0
E09000013	subject_matter_simpl_aggr	arts	0
E09000013	subject_matter_simpl_aggr	belief_and_identity	1
E09000013	subject_matter_simpl_aggr	buildings	2
E09000013	subject_matter_simpl_aggr	industry_and_manufacture	0
E09000013	subject_matter_simpl_aggr	leisure_and_sport	1
E09000013	subject_matter_simpl_aggr	local_histories	0
E09000013	subject_matter_simpl_aggr	mixed	0
E09000013	subject_matter_simpl_aggr	personality	1
E09000013	subject_matter_simpl_aggr	rural_industry	0
E09000013	subject_matter_simpl_aggr	sea_and_seafaring	0
E09000013	subject_matter_simpl_aggr	SMALL_SUBJECTS	0
E09000013	subject_matter_simpl_aggr	transport	0
E09000013	subject_matter_simpl_aggr	war_and_conflict	0
E09000014	subject_matter_simpl_aggr	archaeology	0
E09000014	subject_matter_simpl_aggr	arts	0
E09000014	subject_matter_simpl_aggr	belief_and_identity	0
E09000014	subject_matter_simpl_aggr	buildings	0
E09000014	subject_matter_simpl_aggr	industry_and_manufacture	1
E09000014	subject_matter_simpl_aggr	leisure_and_sport	0
E09000014	subject_matter_simpl_aggr	local_histories	1
E09000014	subject_matter_simpl_aggr	mixed	0
E09000014	subject_matter_simpl_aggr	personality	0
E09000014	subject_matter_simpl_aggr	rural_industry	0
E09000014	subject_matter_simpl_aggr	sea_and_seafaring	0
E09000014	subject_matter_simpl_aggr	SMALL_SUBJECTS	0
E09000014	subject_matter_simpl_aggr	transport	0
E09000014	subject_matter_simpl_aggr	war_and_conflict	0
E09000015	subject_matter_simpl_aggr	archaeology	0
E09000015	subject_matter_simpl_aggr	arts	0
E09000015	subject_matter_simpl_aggr	belief_and_identity	0
E09000015	subject_matter_simpl_aggr	buildings	1
E09000015	subject_matter_simpl_aggr	industry_and_manufacture	0
E09000015	subject_matter_simpl_aggr	leisure_and_sport	0
E09000015	subject_matter_simpl_aggr	local_histories	1
E09000015	subject_matter_simpl_aggr	mixed	0
E09000015	subject_matter_simpl_aggr	personality	1
E09000015	subject_matter_simpl_aggr	rural_industry	0
E09000015	subject_matter_simpl_aggr	sea_and_seafaring	0
E09000015	subject_matter_simpl_aggr	SMALL_SUBJECTS	0
E09000015	subject_matter_simpl_aggr	transport	0
E09000015	subject_matter_simpl_aggr	war_and_conflict	1
E09000016	subject_matter_simpl_aggr	archaeology	0
E09000016	subject_matter_simpl_aggr	arts	0
E09000016	subject_matter_simpl_aggr	belief_and_identity	0
E09000016	subject_matter_simpl_aggr	buildings	0
E09000016	subject_matter_simpl_aggr	industry_and_manufacture	0
E09000016	subject_matter_simpl_aggr	leisure_and_sport	0
E09000016	subject_matter_simpl_aggr	local_histories	1
E09000016	subject_matter_simpl_aggr	mixed	1
E09000016	subject_matter_simpl_aggr	personality	0
E09000016	subject_matter_simpl_aggr	rural_industry	0
E09000016	subject_matter_simpl_aggr	sea_and_seafaring	0
E09000016	subject_matter_simpl_aggr	SMALL_SUBJECTS	0
E09000016	subject_matter_simpl_aggr	transport	0
E09000016	subject_matter_simpl_aggr	war_and_conflict	0
E09000017	subject_matter_simpl_aggr	archaeology	0
E09000017	subject_matter_simpl_aggr	arts	0
E09000017	subject_matter_simpl_aggr	belief_and_identity	0
E09000017	subject_matter_simpl_aggr	buildings	0
E09000017	subject_matter_simpl_aggr	industry_and_manufacture	0
E09000017	subject_matter_simpl_aggr	leisure_and_sport	0
E09000017	subject_matter_simpl_aggr	local_histories	0
E09000017	subject_matter_simpl_aggr	mixed	0
E09000017	subject_matter_simpl_aggr	personality	0
E09000017	subject_matter_simpl_aggr	rural_industry	0
E09000017	subject_matter_simpl_aggr	sea_and_seafaring	0
E09000017	subject_matter_simpl_aggr	SMALL_SUBJECTS	0
E09000017	subject_matter_simpl_aggr	transport	2
E09000017	subject_matter_simpl_aggr	war_and_conflict	1
E09000018	subject_matter_simpl_aggr	archaeology	0
E09000018	subject_matter_simpl_aggr	arts	1
E09000018	subject_matter_simpl_aggr	belief_and_identity	0
E09000018	subject_matter_simpl_aggr	buildings	5
E09000018	subject_matter_simpl_aggr	industry_and_manufacture	0
E09000018	subject_matter_simpl_aggr	leisure_and_sport	1
E09000018	subject_matter_simpl_aggr	local_histories	0
E09000018	subject_matter_simpl_aggr	mixed	0
E09000018	subject_matter_simpl_aggr	personality	1
E09000018	subject_matter_simpl_aggr	rural_industry	0
E09000018	subject_matter_simpl_aggr	sea_and_seafaring	0
E09000018	subject_matter_simpl_aggr	SMALL_SUBJECTS	1
E09000018	subject_matter_simpl_aggr	transport	0
E09000018	subject_matter_simpl_aggr	war_and_conflict	0
E09000019	subject_matter_simpl_aggr	archaeology	0
E09000019	subject_matter_simpl_aggr	arts	1
E09000019	subject_matter_simpl_aggr	belief_and_identity	2
E09000019	subject_matter_simpl_aggr	buildings	0
E09000019	subject_matter_simpl_aggr	industry_and_manufacture	0
E09000019	subject_matter_simpl_aggr	leisure_and_sport	1
E09000019	subject_matter_simpl_aggr	local_histories	1
E09000019	subject_matter_simpl_aggr	mixed	0
E09000019	subject_matter_simpl_aggr	personality	0
E09000019	subject_matter_simpl_aggr	rural_industry	0
E09000019	subject_matter_simpl_aggr	sea_and_seafaring	0
E09000019	subject_matter_simpl_aggr	SMALL_SUBJECTS	2
E09000019	subject_matter_simpl_aggr	transport	1
E09000019	subject_matter_simpl_aggr	war_and_conflict	1
E09000020	subject_matter_simpl_aggr	archaeology	0
E09000020	subject_matter_simpl_aggr	arts	3
E09000020	subject_matter_simpl_aggr	belief_and_identity	0
E09000020	subject_matter_simpl_aggr	buildings	1
E09000020	subject_matter_simpl_aggr	industry_and_manufacture	1
E09000020	subject_matter_simpl_aggr	leisure_and_sport	0
E09000020	subject_matter_simpl_aggr	local_histories	0
E09000020	subject_matter_simpl_aggr	mixed	0
E09000020	subject_matter_simpl_aggr	personality	3
E09000020	subject_matter_simpl_aggr	rural_industry	0
E09000020	subject_matter_simpl_aggr	sea_and_seafaring	0
E09000020	subject_matter_simpl_aggr	SMALL_SUBJECTS	3
E09000020	subject_matter_simpl_aggr	transport	0
E09000020	subject_matter_simpl_aggr	war_and_conflict	2
E09000021	subject_matter_simpl_aggr	archaeology	0
E09000021	subject_matter_simpl_aggr	arts	1
E09000021	subject_matter_simpl_aggr	belief_and_identity	0
E09000021	subject_matter_simpl_aggr	buildings	0
E09000021	subject_matter_simpl_aggr	industry_and_manufacture	0
E09000021	subject_matter_simpl_aggr	leisure_and_sport	0
E09000021	subject_matter_simpl_aggr	local_histories	1
E09000021	subject_matter_simpl_aggr	mixed	0
E09000021	subject_matter_simpl_aggr	personality	0
E09000021	subject_matter_simpl_aggr	rural_industry	0
E09000021	subject_matter_simpl_aggr	sea_and_seafaring	0
E09000021	subject_matter_simpl_aggr	SMALL_SUBJECTS	0
E09000021	subject_matter_simpl_aggr	transport	0
E09000021	subject_matter_simpl_aggr	war_and_conflict	0
E09000022	subject_matter_simpl_aggr	archaeology	0
E09000022	subject_matter_simpl_aggr	arts	1
E09000022	subject_matter_simpl_aggr	belief_and_identity	0
E09000022	subject_matter_simpl_aggr	buildings	0
E09000022	subject_matter_simpl_aggr	industry_and_manufacture	1
E09000022	subject_matter_simpl_aggr	leisure_and_sport	1
E09000022	subject_matter_simpl_aggr	local_histories	0
E09000022	subject_matter_simpl_aggr	mixed	0
E09000022	subject_matter_simpl_aggr	personality	1
E09000022	subject_matter_simpl_aggr	rural_industry	0
E09000022	subject_matter_simpl_aggr	sea_and_seafaring	0
E09000022	subject_matter_simpl_aggr	SMALL_SUBJECTS	2
E09000022	subject_matter_simpl_aggr	transport	0
E09000022	subject_matter_simpl_aggr	war_and_conflict	0
E09000023	subject_matter_simpl_aggr	archaeology	0
E09000023	subject_matter_simpl_aggr	arts	0
E09000023	subject_matter_simpl_aggr	belief_and_identity	0
E09000023	subject_matter_simpl_aggr	buildings	0
E09000023	subject_matter_simpl_aggr	industry_and_manufacture	0
E09000023	subject_matter_simpl_aggr	leisure_and_sport	0
E09000023	subject_matter_simpl_aggr	local_histories	0
E09000023	subject_matter_simpl_aggr	mixed	1
E09000023	subject_matter_simpl_aggr	personality	0
E09000023	subject_matter_simpl_aggr	rural_industry	0
E09000023	subject_matter_simpl_aggr	sea_and_seafaring	0
E09000023	subject_matter_simpl_aggr	SMALL_SUBJECTS	0
E09000023	subject_matter_simpl_aggr	transport	0
E09000023	subject_matter_simpl_aggr	war_and_conflict	0
E09000024	subject_matter_simpl_aggr	archaeology	0
E09000024	subject_matter_simpl_aggr	arts	0
E09000024	subject_matter_simpl_aggr	belief_and_identity	0
E09000024	subject_matter_simpl_aggr	buildings	1
E09000024	subject_matter_simpl_aggr	industry_and_manufacture	1
E09000024	subject_matter_simpl_aggr	leisure_and_sport	1
E09000024	subject_matter_simpl_aggr	local_histories	2
E09000024	subject_matter_simpl_aggr	mixed	0
E09000024	subject_matter_simpl_aggr	personality	0
E09000024	subject_matter_simpl_aggr	rural_industry	1
E09000024	subject_matter_simpl_aggr	sea_and_seafaring	0
E09000024	subject_matter_simpl_aggr	SMALL_SUBJECTS	0
E09000024	subject_matter_simpl_aggr	transport	0
E09000024	subject_matter_simpl_aggr	war_and_conflict	0
E09000025	subject_matter_simpl_aggr	archaeology	0
E09000025	subject_matter_simpl_aggr	arts	0
E09000025	subject_matter_simpl_aggr	belief_and_identity	0
E09000025	subject_matter_simpl_aggr	buildings	0
E09000025	subject_matter_simpl_aggr	industry_and_manufacture	0
E09000025	subject_matter_simpl_aggr	leisure_and_sport	1
E09000025	subject_matter_simpl_aggr	local_histories	0
E09000025	subject_matter_simpl_aggr	mixed	0
E09000025	subject_matter_simpl_aggr	personality	0
E09000025	subject_matter_simpl_aggr	rural_industry	0
E09000025	subject_matter_simpl_aggr	sea_and_seafaring	0
E09000025	subject_matter_simpl_aggr	SMALL_SUBJECTS	0
E09000025	subject_matter_simpl_aggr	transport	0
E09000025	subject_matter_simpl_aggr	war_and_conflict	0
E09000026	subject_matter_simpl_aggr	archaeology	0
E09000026	subject_matter_simpl_aggr	arts	0
E09000026	subject_matter_simpl_aggr	belief_and_identity	0
E09000026	subject_matter_simpl_aggr	buildings	0
E09000026	subject_matter_simpl_aggr	industry_and_manufacture	0
E09000026	subject_matter_simpl_aggr	leisure_and_sport	0
E09000026	subject_matter_simpl_aggr	local_histories	1
E09000026	subject_matter_simpl_aggr	mixed	0
E09000026	subject_matter_simpl_aggr	personality	0
E09000026	subject_matter_simpl_aggr	rural_industry	0
E09000026	subject_matter_simpl_aggr	sea_and_seafaring	0
E09000026	subject_matter_simpl_aggr	SMALL_SUBJECTS	0
E09000026	subject_matter_simpl_aggr	transport	0
E09000026	subject_matter_simpl_aggr	war_and_conflict	0
E09000027	subject_matter_simpl_aggr	archaeology	0
E09000027	subject_matter_simpl_aggr	arts	1
E09000027	subject_matter_simpl_aggr	belief_and_identity	0
E09000027	subject_matter_simpl_aggr	buildings	6
E09000027	subject_matter_simpl_aggr	industry_and_manufacture	0
E09000027	subject_matter_simpl_aggr	leisure_and_sport	0
E09000027	subject_matter_simpl_aggr	local_histories	2
E09000027	subject_matter_simpl_aggr	mixed	0
E09000027	subject_matter_simpl_aggr	personality	1
E09000027	subject_matter_simpl_aggr	rural_industry	0
E09000027	subject_matter_simpl_aggr	sea_and_seafaring	0
E09000027	subject_matter_simpl_aggr	SMALL_SUBJECTS	2
E09000027	subject_matter_simpl_aggr	transport	0
E09000027	subject_matter_simpl_aggr	war_and_conflict	2
E09000028	subject_matter_simpl_aggr	archaeology	0
E09000028	subject_matter_simpl_aggr	arts	6
E09000028	subject_matter_simpl_aggr	belief_and_identity	1
